"","FID","WNS_MAP_YR","WNS_STATUS","YR_SUSPECT","YR_CONFIRM","SAMPLEDATE","STATEPROV","COUNTYNAME","FIPS","COUNTRY","suspect1","suspect2","confirm1","confirm2","smooth","county","date","year","rownumber","GC","Title","lon","lat","Date","Type","User","Log","title","url","country","numfinds","numpage","wns.map.yr","r.suspect","yr.confirm"
"1530",251,"2015-16","Suspect","2015-16"," "," ","Missouri","Taney","29213","United States",1451606400000,4070908800000,-27107481600000,-27107481600000,16,"Taney-Missouri",2015-01-01,2015,627," GC2G058","Soldier Cave",36.63633,-93.24523,2015-10-16,"Type.found_it","Team KAT","<p>Tough one to spot. TFTC</p>","Soldier Cave","https:/www.geocaching.com/geocache/GC2G058_soldier-cave","United States",469,19,2015-01-01,2015-01-01,NA
"1531",251,"2015-16","Suspect","2015-16"," "," ","Missouri","Taney","29213","United States",1451606400000,4070908800000,-27107481600000,-27107481600000,16,"Taney-Missouri",2015-01-01,2015,627," GC2G058","Soldier Cave",36.63633,-93.24523,2015-09-15,"Type.found_it","bear_hiking","<p>Long walk up</p>","Soldier Cave","https:/www.geocaching.com/geocache/GC2G058_soldier-cave","United States",469,19,2015-01-01,2015-01-01,NA
"1532",251,"2015-16","Suspect","2015-16"," "," ","Missouri","Taney","29213","United States",1451606400000,4070908800000,-27107481600000,-27107481600000,16,"Taney-Missouri",2015-01-01,2015,627," GC2G058","Soldier Cave",36.63633,-93.24523,2015-09-13,"Type.found_it","MMaru","<p>Whoo-whee!  This cache has been on my radar for a long time.  When I moved to Springfield a little over a year ago, I started asking cachers at events what some of their favorite caches were - this is one that kept coming up over and over!  I was warned several times that it was one was not a cache to be taken lightly - don't do it right after it rains, it's not one recommended for someone who is overweight or out of shape, etc.  Well, as I am a pretty heavy girl, I'd initially told myself that when I lose 50lbs, going for this cache would be my personal reward.  Well... I still have those pounds, but I was in the area for the first time in a while.  I was really hoping to make this one find #500 by collecting other caches along the way, but as I got to the park, I knew I'd have time to EITHER get to 500 finds, OR find this cache - I chose the latter!</p>
<p>Getting though the grotto was really an incredible experience.  There was no water, so I liked seeing the picture of the waterfall that is there when there's been heavy rains.  I get why I was warned not to do this cache if I was out of shape - as soon as I started down those steps, I knew I'd hate myself in a little while.  But I really wanted to collect this smiley, so I persevered!  When I got to the cave, I'd misread the clue and thought that it said that the cache was right -inside- the cave.  I set down my geobag and unzipped it to retrieve my flashlight... only to find that I had apparently never returned it to my bag after my one and only night caching excursion!  ARGH!  Knowing I was NOT going to climb back up and down those steps to get it from my car, nor was I going to just shrug it off and pass on this find, I grabbed my camera and proceeded to use the flash to search every crevice and bump in this cave!  I probably spent a good half hour doing this, at least, and told myself half a dozen times that I was just going to have to give up and come back.  On a hunch, I checked outside the cave, and voila!  Nice, easy find which, as usual, I made much harder than it needed to be!  But no regrets - I would have had a blast exploring this cave even without me mixing up the hint!  I even made two little froggie friends in there. :)</p>
<p>As I predicted, I sort of hated myself when it came time to go back up those steps - I've had knee problems since I was a kid and I knew it would kill my knees.  But I was pleasantly surprised to find that I did not plead for death rather than climb another step - extra bonus of this cache was realizing that even though I haven't been dropping any pants sizes, geocaching adventures like this have really been helping to improve my health and fitness!  So happy I had the opportunity to go after this one!  I can definitely tell why so many people recommended it!  TFTC!</p>","Soldier Cave","https:/www.geocaching.com/geocache/GC2G058_soldier-cave","United States",469,19,2015-01-01,2015-01-01,NA
"1533",251,"2015-16","Suspect","2015-16"," "," ","Missouri","Taney","29213","United States",1451606400000,4070908800000,-27107481600000,-27107481600000,16,"Taney-Missouri",2015-01-01,2015,627," GC2G058","Soldier Cave",36.63633,-93.24523,2015-09-13,"Type.found_it","Wanderlustatitsbest","<p>We stayed outside of Springfield then explored Branson a little before driving on to Tennessee today. We found the cache in good shape and signed it with a colored pencil the best I could.. I didn't think about taking a pen down. duh! It was a great hike and I got to introduce a couple to caching and met a family on the trail caching.</p>","Soldier Cave","https:/www.geocaching.com/geocache/GC2G058_soldier-cave","United States",469,19,2015-01-01,2015-01-01,NA
"1534",251,"2015-16","Suspect","2015-16"," "," ","Missouri","Taney","29213","United States",1451606400000,4070908800000,-27107481600000,-27107481600000,16,"Taney-Missouri",2015-01-01,2015,627," GC2G058","Soldier Cave",36.63633,-93.24523,2015-09-06,"Type.found_it","Nicooole","<p>A main goal cache for Did a lot more walking then needed for this one. I don't know what I was thinking.  But once we found the right way there all was good.  Checked out the inside and don't think I could even stay one night in there.  Found the cache in great shape.  TNLN. TFTC!!</p>","Soldier Cave","https:/www.geocaching.com/geocache/GC2G058_soldier-cave","United States",469,19,2015-01-01,2015-01-01,NA
"1535",251,"2015-16","Suspect","2015-16"," "," ","Missouri","Taney","29213","United States",1451606400000,4070908800000,-27107481600000,-27107481600000,16,"Taney-Missouri",2015-01-01,2015,627," GC2G058","Soldier Cave",36.63633,-93.24523,2015-09-06,"Type.found_it","royalsfan","<p>This was one of our top goal caches of our trip.  We have heard about this great cache for some time now and finally we made it down to Branson and the trek to get the smiley on this one.  Nicooole gets all the credit for this one.  TNLN  TFTC!</p>","Soldier Cave","https:/www.geocaching.com/geocache/GC2G058_soldier-cave","United States",469,19,2015-01-01,2015-01-01,NA
"1536",251,"2015-16","Suspect","2015-16"," "," ","Missouri","Taney","29213","United States",1451606400000,4070908800000,-27107481600000,-27107481600000,16,"Taney-Missouri",2015-01-01,2015,627," GC2G058","Soldier Cave",36.63633,-93.24523,2015-08-26,"Type.found_it","bougiegrnk","<p>Nice hike - thanks for the extra fun and the history lesson on the cave! <img src=""/images/icons/icon_smile.gif"" border=""0"" align=""middle"" /></p>","Soldier Cave","https:/www.geocaching.com/geocache/GC2G058_soldier-cave","United States",469,19,2015-01-01,2015-01-01,NA
"1537",251,"2015-16","Suspect","2015-16"," "," ","Missouri","Taney","29213","United States",1451606400000,4070908800000,-27107481600000,-27107481600000,16,"Taney-Missouri",2015-01-01,2015,627," GC2G058","Soldier Cave",36.63633,-93.24523,2015-08-15,"Type.found_it","chuck80196","<p>This trail has been on my radar for a while now. Today I decided to take a hike and do some caching. I took the bluff trail so I missed the walk down the steps. There was only about 30 left to walk down when I finally arrived at the stairway.</p>
<p>Very cool cave! Went inside and took a couple pics. Enjoyed the cache and the hike! Thanks for the adventure! L2$AD! T4t$! </p>","Soldier Cave","https:/www.geocaching.com/geocache/GC2G058_soldier-cave","United States",469,19,2015-01-01,2015-01-01,NA
"1538",251,"2015-16","Suspect","2015-16"," "," ","Missouri","Taney","29213","United States",1451606400000,4070908800000,-27107481600000,-27107481600000,16,"Taney-Missouri",2015-01-01,2015,627," GC2G058","Soldier Cave",36.63633,-93.24523,2015-08-11,"Type.found_it","Sumpnfishy","<p>What a cool little cave! I wouldn't imagine that much flowstone in a cave so small. Too bad people feel the need to vandalize. Thanks for bringing me here!</p>","Soldier Cave","https:/www.geocaching.com/geocache/GC2G058_soldier-cave","United States",469,19,2015-01-01,2015-01-01,NA
"1539",251,"2015-16","Suspect","2015-16"," "," ","Missouri","Taney","29213","United States",1451606400000,4070908800000,-27107481600000,-27107481600000,16,"Taney-Missouri",2015-01-01,2015,627," GC2G058","Soldier Cave",36.63633,-93.24523,2015-08-04,"Type.found_it","berrydyess","<p>FTF cooled off N cave before<br />
Finding the cache on the outside.. :)</p>","Soldier Cave","https:/www.geocaching.com/geocache/GC2G058_soldier-cave","United States",469,19,2015-01-01,2015-01-01,NA
"1540",251,"2015-16","Suspect","2015-16"," "," ","Missouri","Taney","29213","United States",1451606400000,4070908800000,-27107481600000,-27107481600000,16,"Taney-Missouri",2015-01-01,2015,627," GC2G058","Soldier Cave",36.63633,-93.24523,2015-08-04,"Type.found_it","trdcft","<p>Neat Cave worth a picture bring a flashlight notes about the cash being outside the cave is correct</p>","Soldier Cave","https:/www.geocaching.com/geocache/GC2G058_soldier-cave","United States",469,19,2015-01-01,2015-01-01,NA
"1541",251,"2015-16","Suspect","2015-16"," "," ","Missouri","Taney","29213","United States",1451606400000,4070908800000,-27107481600000,-27107481600000,16,"Taney-Missouri",2015-01-01,2015,627," GC2G058","Soldier Cave",36.63633,-93.24523,2015-08-04,"Type.found_it","trdcft","<p>Neat Cave worth a picture bring a flashlight notes about the cash being outside the cave is correct</p>","Soldier Cave","https:/www.geocaching.com/geocache/GC2G058_soldier-cave","United States",469,19,2015-01-01,2015-01-01,NA
"1542",251,"2015-16","Suspect","2015-16"," "," ","Missouri","Taney","29213","United States",1451606400000,4070908800000,-27107481600000,-27107481600000,16,"Taney-Missouri",2015-01-01,2015,627," GC2G058","Soldier Cave",36.63633,-93.24523,2015-08-04,"Type.found_it","trdcft","<p>Neat Cave worth a picture bring a flashlight notes about the cash being outside the cave is correct</p>","Soldier Cave","https:/www.geocaching.com/geocache/GC2G058_soldier-cave","United States",469,19,2015-01-01,2015-01-01,NA
"1543",251,"2015-16","Suspect","2015-16"," "," ","Missouri","Taney","29213","United States",1451606400000,4070908800000,-27107481600000,-27107481600000,16,"Taney-Missouri",2015-01-01,2015,627," GC2G058","Soldier Cave",36.63633,-93.24523,2015-08-04,"Type.found_it","trdcft","<p>Neat Cave worth a picture bring a flashlight notes about the cash being outside the cave is correct</p>","Soldier Cave","https:/www.geocaching.com/geocache/GC2G058_soldier-cave","United States",469,19,2015-01-01,2015-01-01,NA
"1544",251,"2015-16","Suspect","2015-16"," "," ","Missouri","Taney","29213","United States",1451606400000,4070908800000,-27107481600000,-27107481600000,16,"Taney-Missouri",2015-01-01,2015,627," GC2G058","Soldier Cave",36.63633,-93.24523,2015-08-01,"Type.found_it","GEOCACHER#1(Shane)","<p>Nicely hidden in a great location! TFTC!</p>","Soldier Cave","https:/www.geocaching.com/geocache/GC2G058_soldier-cave","United States",469,19,2015-01-01,2015-01-01,NA
"1545",251,"2015-16","Suspect","2015-16"," "," ","Missouri","Taney","29213","United States",1451606400000,4070908800000,-27107481600000,-27107481600000,16,"Taney-Missouri",2015-01-01,2015,627," GC2G058","Soldier Cave",36.63633,-93.24523,2015-07-25,"Type.found_it","Specter","<p>This cache has been on my to do list ever since it came out and today I made it happen.<br />
After finding Tipped over and bypassing the steps and I almost wished I had back tracked and took the steps it was awful slippy after the rain from the night before.<br />
Hiking down to the top of the waterfall and seeing how large it was made the hike all the more worth while.<br />
I was able to search and find the cache without any problems.<br />
The cave floor was covered with water I didn't spend very long inside.<br />
Thanks for placing this cache.</p>","Soldier Cave","https:/www.geocaching.com/geocache/GC2G058_soldier-cave","United States",469,19,2015-01-01,2015-01-01,NA
"1546",251,"2015-16","Suspect","2015-16"," "," ","Missouri","Taney","29213","United States",1451606400000,4070908800000,-27107481600000,-27107481600000,16,"Taney-Missouri",2015-01-01,2015,627," GC2G058","Soldier Cave",36.63633,-93.24523,2015-07-24,"Type.found_it","kimbotjr","<p>Returned to the Springfield and Branson areas for a couple of days of catching up with family, some relaxation, and of course working in a few cache visits. The caching was primarily focused on some higher D/Ts, some puzzles we had solved here and there, and a few others that were of interest.  Hit the Lakeside Wilderness trails early in the morning, amid some fog and oodles of spider webs.  The Soldier Cave cache was actually a return visit from earlier in the year, when we came away with a DNF.  We fortunately came away with a find today, but it wasn't easy locating the well-hidden container. Great area, and great location for a cache.  Thanks for the hide.</p>","Soldier Cave","https:/www.geocaching.com/geocache/GC2G058_soldier-cave","United States",469,19,2015-01-01,2015-01-01,NA
"1547",251,"2015-16","Suspect","2015-16"," "," ","Missouri","Taney","29213","United States",1451606400000,4070908800000,-27107481600000,-27107481600000,16,"Taney-Missouri",2015-01-01,2015,627," GC2G058","Soldier Cave",36.63633,-93.24523,2015-07-20,"Type.found_it","FacetiousLee","<p>Chose a ridiculously hot day to make this trek. Pouring sweat but totally worth it! Lived in the area for a long time, but haven't been here yet, on our way to attempt the Panther view cache. Thanks for a fun adventure!</p>","Soldier Cave","https:/www.geocaching.com/geocache/GC2G058_soldier-cave","United States",469,19,2015-01-01,2015-01-01,NA
"1548",251,"2015-16","Suspect","2015-16"," "," ","Missouri","Taney","29213","United States",1451606400000,4070908800000,-27107481600000,-27107481600000,16,"Taney-Missouri",2015-01-01,2015,627," GC2G058","Soldier Cave",36.63633,-93.24523,2015-07-19,"Type.found_it","ArubaAriba","<p>Hiking in Branson- great area close to town.  TFTC.</p>","Soldier Cave","https:/www.geocaching.com/geocache/GC2G058_soldier-cave","United States",469,19,2015-01-01,2015-01-01,NA
"1549",251,"2015-16","Suspect","2015-16"," "," ","Missouri","Taney","29213","United States",1451606400000,4070908800000,-27107481600000,-27107481600000,16,"Taney-Missouri",2015-01-01,2015,627," GC2G058","Soldier Cave",36.63633,-93.24523,2015-07-12,"Type.found_it","fodderdodder","<p>finally made it back to go for a hike and find this guy after it being missing last time i tried.  Super steamy day today.  Been raining a lot and when it wasn't raining, I've been biking a lot.  (not a bike friendly sort of trail here).  Sorry for any perspiration that may have tainted the log.  I did find it and sign.  Put it back as best I could, though it seemed a little prone to rolling out.</p>","Soldier Cave","https:/www.geocaching.com/geocache/GC2G058_soldier-cave","United States",469,19,2015-01-01,2015-01-01,NA
"1550",251,"2015-16","Suspect","2015-16"," "," ","Missouri","Taney","29213","United States",1451606400000,4070908800000,-27107481600000,-27107481600000,16,"Taney-Missouri",2015-01-01,2015,627," GC2G058","Soldier Cave",36.63633,-93.24523,2015-07-06,"Type.found_it","Steve Brown","<p>This was a special find for me.  I enjoyed the walk to the cache very much.  Thank you for placing the cache.  </p>","Soldier Cave","https:/www.geocaching.com/geocache/GC2G058_soldier-cave","United States",469,19,2015-01-01,2015-01-01,NA
"1551",251,"2015-16","Suspect","2015-16"," "," ","Missouri","Taney","29213","United States",1451606400000,4070908800000,-27107481600000,-27107481600000,16,"Taney-Missouri",2015-01-01,2015,627," GC2G058","Soldier Cave",36.63633,-93.24523,2015-06-24,"Type.found_it","jatz2015","<p>TYFTF!!! GOT -R DONE THIS TIME!!!! <img src=""/images/icons/icon_smile_big.gif"" border=""0"" align=""middle"" /></p>","Soldier Cave","https:/www.geocaching.com/geocache/GC2G058_soldier-cave","United States",469,19,2015-01-01,2015-01-01,NA
"1552",251,"2015-16","Suspect","2015-16"," "," ","Missouri","Taney","29213","United States",1451606400000,4070908800000,-27107481600000,-27107481600000,16,"Taney-Missouri",2015-01-01,2015,627," GC2G058","Soldier Cave",36.63633,-93.24523,2015-06-09,"Type.found_it","JoeBum","<p>Cool place! TFTC!</p>","Soldier Cave","https:/www.geocaching.com/geocache/GC2G058_soldier-cave","United States",469,19,2015-01-01,2015-01-01,NA
"1553",251,"2015-16","Suspect","2015-16"," "," ","Missouri","Taney","29213","United States",1451606400000,4070908800000,-27107481600000,-27107481600000,16,"Taney-Missouri",2015-01-01,2015,627," GC2G058","Soldier Cave",36.63633,-93.24523,2015-06-09,"Type.found_it","gealbhan","<p>This is so cool!  We don't have a pen but Joebum14 will be here for a while so hopefully he'll sign it eventually.  Thanks for the adventure and the cache!!</p>","Soldier Cave","https:/www.geocaching.com/geocache/GC2G058_soldier-cave","United States",469,19,2015-01-01,2015-01-01,NA
"1554",251,"2015-16","Suspect","2015-16"," "," ","Missouri","Taney","29213","United States",1451606400000,4070908800000,-27107481600000,-27107481600000,16,"Taney-Missouri",2015-01-01,2015,627," GC2G058","Soldier Cave",36.63633,-93.24523,2015-06-02,"Type.found_it","angelopenny","<p>Found it!</p>","Soldier Cave","https:/www.geocaching.com/geocache/GC2G058_soldier-cave","United States",469,19,2015-01-01,2015-01-01,NA
