"","FID","WNS_MAP_YR","WNS_STATUS","YR_SUSPECT","YR_CONFIRM","SAMPLEDATE","STATEPROV","COUNTYNAME","FIPS","COUNTRY","suspect1","suspect2","confirm1","confirm2","smooth","county","date","year","rownumber","GC","Title","lon","lat","Date","Type","User","Log","title","url","country","numfinds","numpage","wns.map.yr","r.suspect","yr.confirm"
"836",473,"2010-11","Confirmed"," ","2010-11"," ","New Brunswick","Saint John County"," ","Canada",-27107481600000,-27107481600000,1.29384e+12,4070908800000,11,"Saint John-New Brunswick",2010-01-01,2010,474,"GC7FE1","Happy Spelunking at Howe's Cave",45.30225,-66.06755,2010-04-02,"Type.found_it","Seeker96","<p>The Cache Crow, MarksMan1,Gunner’s Cache <br />
and I hit the Saint John for a day of Caching. TFTC <br />
Seeker96</p>","Happy Spelunking at Howe's Cave","https://www.geocaching.com/geocache/GC7FE1_happy-spelunking-at-howes-cave","Canada",200,8,2010-01-01,NA,2010-01-01
"837",473,"2010-11","Confirmed"," ","2010-11"," ","New Brunswick","Saint John County"," ","Canada",-27107481600000,-27107481600000,1.29384e+12,4070908800000,11,"Saint John-New Brunswick",2010-01-01,2010,474,"GC7FE1","Happy Spelunking at Howe's Cave",45.30225,-66.06755,2010-04-02,"Type.found_it","The Cache Crow","<p>Out for a great day of Caching with Seeker 96, Gunners Cache, Marksman1 and myself. We managed to get 81 for the day.<br />
We went in the cave and found it to be pretty cool, I loved the way the walls and ceiling seemed to sparkle in our lights. I had been in the cave as a kid some 30 years ago, funny how things are smaller when your all grown up, LOL.  A awesome time, thanks for bringing us here !<br />
 TFTC</p>","Happy Spelunking at Howe's Cave","https://www.geocaching.com/geocache/GC7FE1_happy-spelunking-at-howes-cave","Canada",200,8,2010-01-01,NA,2010-01-01
"838",473,"2010-11","Confirmed"," ","2010-11"," ","New Brunswick","Saint John County"," ","Canada",-27107481600000,-27107481600000,1.29384e+12,4070908800000,11,"Saint John-New Brunswick",2010-01-01,2010,474,"GC7FE1","Happy Spelunking at Howe's Cave",45.30225,-66.06755,2010-04-02,"Type.found_it","Gunner's Cache","<p>The Caching Crew (Cache Crow, Seeker96, MarksMan1 and I) hit the Saint John area in the GUV for a fun filled day of caching completing a total of 81 finds with 6 unique icons. The cave was excellent as well!!  TFTC!!!</p>","Happy Spelunking at Howe's Cave","https://www.geocaching.com/geocache/GC7FE1_happy-spelunking-at-howes-cave","Canada",200,8,2010-01-01,NA,2010-01-01
"839",473,"2010-11","Confirmed"," ","2010-11"," ","New Brunswick","Saint John County"," ","Canada",-27107481600000,-27107481600000,1.29384e+12,4070908800000,11,"Saint John-New Brunswick",2010-01-01,2010,474,"GC7FE1","Happy Spelunking at Howe's Cave",45.30225,-66.06755,2010-04-02,"Type.found_it","danny965","<p>Enjoyed the cave and the cache.Thanks.</p>","Happy Spelunking at Howe's Cave","https://www.geocaching.com/geocache/GC7FE1_happy-spelunking-at-howes-cave","Canada",200,8,2010-01-01,NA,2010-01-01
"840",474,"2013-14","Confirmed"," ","2013-14"," ","Quebec","Matane"," ","Canada",-27107481600000,-27107481600000,1388534400000,4070908800000,14,"Matane-Quebec",2013-01-01,2013,475,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-01-01,NA,2013-01-01
"841",475,"2010-11","Confirmed"," ","2010-11"," ","Quebec","Nord-Du-Quebec (Part 1 Of)"," ","Canada",-27107481600000,-27107481600000,1.29384e+12,4070908800000,11,"Nord-Du-Quebec (Part 1 Of)-Quebec",2010-01-01,2010,476,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010-01-01,NA,2010-01-01
"842",476,"2012-13","Confirmed"," ","2012-13"," ","Quebec","Nord-Du-Quebec (Part 2 Of)"," ","Canada",-27107481600000,-27107481600000,1356998400000,4070908800000,13,"Nord-Du-Quebec (Part 2 Of)-Quebec",2012-01-01,2012,477,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012-01-01,NA,2012-01-01
"843",477,"2014-15","Confirmed"," ","2014-15"," ","Quebec","La Côte-De-Gaspé"," ","Canada",-27107481600000,-27107481600000,1420070400000,4070908800000,15,"La Côte-De-Gaspé-Quebec",2014-01-01,2014,478,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-01-01,NA,2014-01-01
"844",478,"2016-17","Confirmed"," ","2016-17"," ","Ontario","Kenora District"," ","Canada",-27107481600000,-27107481600000,1483228800000,4070908800000,17,"Kenora District-Ontario",2016-01-01,2016,479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-01-01,NA,2016-01-01
"845",479,"2014-15","Confirmed"," ","2014-15"," ","Ontario","Rainy River District (PART 1 OF)"," ","Canada",-27107481600000,-27107481600000,1420070400000,4070908800000,15,"Rainy River District (PART 1 OF)-Ontario",2014-01-01,2014,480,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-01-01,NA,2014-01-01
"846",480,"2014-15","Suspect","2014-15"," "," ","Ontario","Thunder Bay District (Part 2 Of)"," ","Canada",1420070400000,4070908800000,-27107481600000,-27107481600000,15,"Thunder Bay District (Part 2 Of)-Ontario",2014-01-01,2014,481,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-01-01,2014-01-01,NA
"847",481,"2014-15","Confirmed"," ","2014-15"," ","Ontario","Thunder Bay District (Part 4 of)"," ","Canada",-27107481600000,-27107481600000,1420070400000,4070908800000,15,"Thunder Bay District (Part 4 of)-Ontario",2014-01-01,2014,482,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-01-01,NA,2014-01-01
"848",482,"2014-15","Suspect","2014-15"," "," ","Ontario","Thunder Bay District (Part 3 Of)"," ","Canada",1420070400000,4070908800000,-27107481600000,-27107481600000,15,"Thunder Bay District (Part 3 Of)-Ontario",2014-01-01,2014,483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-01-01,2014-01-01,NA
"849",483,"2013-14","Confirmed"," ","2013-14"," ","Ontario","Algoma Dist. (Part 3 Of)"," ","Canada",-27107481600000,-27107481600000,1388534400000,4070908800000,14,"Algoma Dist. (Part 3 Of)-Ontario",2013-01-01,2013,484,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-01-01,NA,2013-01-01
"850",484,"2013-14","Confirmed"," ","2013-14"," ","Ontario","Thunder Bay District (Part 1 Of)"," ","Canada",-27107481600000,-27107481600000,1388534400000,4070908800000,14,"Thunder Bay District (Part 1 Of)-Ontario",2013-01-01,2013,485,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013-01-01,NA,2013-01-01
"851",485,"2014-15","Suspect","2014-15"," "," ","Ontario","Algoma District (Part 4 of)"," ","Canada",1420070400000,4070908800000,-27107481600000,-27107481600000,15,"Algoma District (Part 4 of)-Ontario",2014-01-01,2014,486,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014-01-01,2014-01-01,NA
"852",486,"2010-11","Confirmed"," ","2010-11"," ","Ontario","Algoma Dist. (Part 1 Of)"," ","Canada",-27107481600000,-27107481600000,1.29384e+12,4070908800000,11,"Algoma Dist. (Part 1 Of)-Ontario",2010-01-01,2010,487,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010-01-01,NA,2010-01-01
"853",487,"2010-11","Confirmed"," ","2010-11"," ","Quebec","La Vallee-De-L'Or (Part 1 Of)"," ","Canada",-27107481600000,-27107481600000,1.29384e+12,4070908800000,11,"La Vallee-De-L'Or (Part 1 Of)-Quebec",2010-01-01,2010,488,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010-01-01,NA,2010-01-01
"854",488,"2010-11","Confirmed"," ","2010-11"," ","Ontario","Nipissing District (Part 1 Of)"," ","Canada",-27107481600000,-27107481600000,1.29384e+12,4070908800000,11,"Nipissing District (Part 1 Of)-Ontario",2010-01-01,2010,489,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010-01-01,NA,2010-01-01
"855",489,"2010-11","Confirmed"," ","2010-11"," ","Ontario","Cochrane District (Part 1 Of)"," ","Canada",-27107481600000,-27107481600000,1.29384e+12,4070908800000,11,"Cochrane District (Part 1 Of)-Ontario",2010-01-01,2010,490,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010-01-01,NA,2010-01-01
"856",490,"2009-10","Confirmed"," ","2009-10"," ","Ontario","Timiskaming District"," ","Canada",-27107481600000,-27107481600000,1.262304e+12,4070908800000,10,"Timiskaming District-Ontario",2009-01-01,2009,491,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009-01-01,NA,2009-01-01
"857",491,"2012-13","Confirmed"," ","2012-13"," ","Ontario","Sudbury District (Part 1 Of)"," ","Canada",-27107481600000,-27107481600000,1356998400000,4070908800000,13,"Sudbury District (Part 1 Of)-Ontario",2012-01-01,2012,492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012-01-01,NA,2012-01-01
"858",492,"2011-12","Confirmed"," ","2011-12"," ","Ontario","Algoma Dist. (Part 2 Of)"," ","Canada",-27107481600000,-27107481600000,1.325376e+12,4070908800000,12,"Algoma Dist. (Part 2 Of)-Ontario",2011-01-01,2011,493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011-01-01,NA,2011-01-01
"859",493,"2010-11","Confirmed"," ","2010-11"," ","Quebec","Les Laurentides"," ","Canada",-27107481600000,-27107481600000,1.29384e+12,4070908800000,11,"Les Laurentides-Quebec",2010-01-01,2010,494,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010-01-01,NA,2010-01-01
"860",494,"2010-11","Confirmed"," ","2010-11"," ","Ontario","Simcoe County"," ","Canada",-27107481600000,-27107481600000,1.29384e+12,4070908800000,11,"Simcoe-Ontario",2010-01-01,2010,495,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010-01-01,NA,2010-01-01
"861",495,"2010-11","Confirmed"," ","2010-11"," ","Ontario","Peel Regional Municipality"," ","Canada",-27107481600000,-27107481600000,1.29384e+12,4070908800000,11,"Peel Regional Municipality-Ontario",2010-01-01,2010,496,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010-01-01,NA,2010-01-01
"862",496,"2010-11","Confirmed"," ","2010-11"," ","Ontario","Halton Regional Municipality"," ","Canada",-27107481600000,-27107481600000,1.29384e+12,4070908800000,11,"Halton Regional Municipality-Ontario",2010-01-01,2010,497,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010-01-01,NA,2010-01-01
"863",497,"2010-11","Confirmed"," ","2010-11"," ","Ontario","Haliburton County"," ","Canada",-27107481600000,-27107481600000,1.29384e+12,4070908800000,11,"Haliburton-Ontario",2010-01-01,2010,498,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010-01-01,NA,2010-01-01
"864",498,"2010-11","Confirmed"," ","2010-11"," ","Ontario","Dufferin County"," ","Canada",-27107481600000,-27107481600000,1.29384e+12,4070908800000,11,"Dufferin-Ontario",2010-01-01,2010,499,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010-01-01,NA,2010-01-01
"865",499,"2009-10","Confirmed"," ","2009-10"," ","Ontario","Grey County"," ","Canada",-27107481600000,-27107481600000,1.262304e+12,4070908800000,10,"Grey-Ontario",2009-01-01,2009,500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009-01-01,NA,2009-01-01
"866",500,"2009-10","Confirmed"," ","2009-10"," ","Ontario","Hastings County"," ","Canada",-27107481600000,-27107481600000,1.262304e+12,4070908800000,10,"Hastings-Ontario",2009-01-01,2009,501,"GC1GMB4","Marmora Mine Lookout",44.48152,-77.65875,2009-12-05,"Type.found_it","JBEAU73","<p>Great hiding spot for such a tiny cache. TFTC</p>","Marmora Mine Lookout","https://www.geocaching.com/geocache/GC1GMB4_marmora-mine-lookout","Canada",134,6,2009-01-01,NA,2009-01-01
"867",500,"2009-10","Confirmed"," ","2009-10"," ","Ontario","Hastings County"," ","Canada",-27107481600000,-27107481600000,1.262304e+12,4070908800000,10,"Hastings-Ontario",2009-01-01,2009,501,"GC1GMB4","Marmora Mine Lookout",44.48152,-77.65875,2009-11-10,"Type.owner_maintenance","MMMcacher","<p>Cache is in place and in good condition.  Replaced the log as the old one was full.  MMMcacher</p>","Marmora Mine Lookout","https://www.geocaching.com/geocache/GC1GMB4_marmora-mine-lookout","Canada",134,6,2009-01-01,NA,2009-01-01
"868",500,"2009-10","Confirmed"," ","2009-10"," ","Ontario","Hastings County"," ","Canada",-27107481600000,-27107481600000,1.262304e+12,4070908800000,10,"Hastings-Ontario",2009-01-01,2009,501,"GC1GMB4","Marmora Mine Lookout",44.48152,-77.65875,2009-10-09,"Type.didnt_find_it","KHTwo","<p>Checked all tires with no luck!</p>","Marmora Mine Lookout","https://www.geocaching.com/geocache/GC1GMB4_marmora-mine-lookout","Canada",134,6,2009-01-01,NA,2009-01-01
"869",500,"2009-10","Confirmed"," ","2009-10"," ","Ontario","Hastings County"," ","Canada",-27107481600000,-27107481600000,1.262304e+12,4070908800000,10,"Hastings-Ontario",2009-01-01,2009,501,"GC1GMB4","Marmora Mine Lookout",44.48152,-77.65875,2009-10-03,"Type.found_it","StewartandStewart","<p>Needed LOTS of prompting from TurnerandHooch to find.<br />
Definitly a good spot!<br />
TFTC</p>","Marmora Mine Lookout","https://www.geocaching.com/geocache/GC1GMB4_marmora-mine-lookout","Canada",134,6,2009-01-01,NA,2009-01-01
"870",500,"2009-10","Confirmed"," ","2009-10"," ","Ontario","Hastings County"," ","Canada",-27107481600000,-27107481600000,1.262304e+12,4070908800000,10,"Hastings-Ontario",2009-01-01,2009,501,"GC1GMB4","Marmora Mine Lookout",44.48152,-77.65875,2009-09-11,"Type.didnt_find_it","Hooligansx2","<p>Interesting spot but I just couldn't find it.  I'll be back...some day.</p>","Marmora Mine Lookout","https://www.geocaching.com/geocache/GC1GMB4_marmora-mine-lookout","Canada",134,6,2009-01-01,NA,2009-01-01
"871",500,"2009-10","Confirmed"," ","2009-10"," ","Ontario","Hastings County"," ","Canada",-27107481600000,-27107481600000,1.262304e+12,4070908800000,10,"Hastings-Ontario",2009-01-01,2009,501,"GC1GMB4","Marmora Mine Lookout",44.48152,-77.65875,2009-09-05,"Type.found_it","blommers","<p>Madisson found quickly.  TNLN TFTH.</p>","Marmora Mine Lookout","https://www.geocaching.com/geocache/GC1GMB4_marmora-mine-lookout","Canada",134,6,2009-01-01,NA,2009-01-01
"872",500,"2009-10","Confirmed"," ","2009-10"," ","Ontario","Hastings County"," ","Canada",-27107481600000,-27107481600000,1.262304e+12,4070908800000,10,"Hastings-Ontario",2009-01-01,2009,501,"GC1GMB4","Marmora Mine Lookout",44.48152,-77.65875,2009-08-31,"Type.found_it","turnerandhooch","<p>Mrs. Hooch had seen this before, but ol' Mr. Turner had never seen this beautiful site before.  TFTC!</p>","Marmora Mine Lookout","https://www.geocaching.com/geocache/GC1GMB4_marmora-mine-lookout","Canada",134,6,2009-01-01,NA,2009-01-01
"873",500,"2009-10","Confirmed"," ","2009-10"," ","Ontario","Hastings County"," ","Canada",-27107481600000,-27107481600000,1.262304e+12,4070908800000,10,"Hastings-Ontario",2009-01-01,2009,501,"GC1GMB4","Marmora Mine Lookout",44.48152,-77.65875,2009-08-28,"Type.didnt_find_it","Chris969872","<p>Hate to admit, but we could find it...even with 2m accuracy at the time. Doh!  <img src=""/images/icons/icon_smile_blackeye.gif"" border=""0"" align=""middle"" />  This is a late log &amp; someone has found it since....guess we should have taken the dog to sniff it out for us.  Anyhoo, this is a very intereting location.  Search youtube for kids jumping in the water. Yikes!</p>","Marmora Mine Lookout","https://www.geocaching.com/geocache/GC1GMB4_marmora-mine-lookout","Canada",134,6,2009-01-01,NA,2009-01-01
"874",500,"2009-10","Confirmed"," ","2009-10"," ","Ontario","Hastings County"," ","Canada",-27107481600000,-27107481600000,1.262304e+12,4070908800000,10,"Hastings-Ontario",2009-01-01,2009,501,"GC1GMB4","Marmora Mine Lookout",44.48152,-77.65875,2009-08-26,"Type.found_it","ciggy","<p>I've been stopping by to visit this pit since it was empty. Looks much different now. </p>
<p>Thanks for the cache. </p>","Marmora Mine Lookout","https://www.geocaching.com/geocache/GC1GMB4_marmora-mine-lookout","Canada",134,6,2009-01-01,NA,2009-01-01
"875",500,"2009-10","Confirmed"," ","2009-10"," ","Ontario","Hastings County"," ","Canada",-27107481600000,-27107481600000,1.262304e+12,4070908800000,10,"Hastings-Ontario",2009-01-01,2009,501,"GC1GMB4","Marmora Mine Lookout",44.48152,-77.65875,2009-08-08,"Type.found_it","Teesin' Team","<p>After other geosearches in the woods, this one was a treat - no bugs! Great view. Found it with a set of 'Newbies' and another set of 'pros'. Other 'tourists' talked about the areas where kids jump off the cliffs to swim. Just a little dangerous we thought. This area has a lot to tell of its mining history. TFTC </p>","Marmora Mine Lookout","https://www.geocaching.com/geocache/GC1GMB4_marmora-mine-lookout","Canada",134,6,2009-01-01,NA,2009-01-01
"876",500,"2009-10","Confirmed"," ","2009-10"," ","Ontario","Hastings County"," ","Canada",-27107481600000,-27107481600000,1.262304e+12,4070908800000,10,"Hastings-Ontario",2009-01-01,2009,501,"GC1GMB4","Marmora Mine Lookout",44.48152,-77.65875,2009-08-06,"Type.found_it","Gypsy Rovers","<p>I worked in the northern oilsands mine and those tires are much larger and were approx. $70,000 ea.  Dipped a CG and TB for mileage.  SL TFTH</p>","Marmora Mine Lookout","https://www.geocaching.com/geocache/GC1GMB4_marmora-mine-lookout","Canada",134,6,2009-01-01,NA,2009-01-01
"877",500,"2009-10","Confirmed"," ","2009-10"," ","Ontario","Hastings County"," ","Canada",-27107481600000,-27107481600000,1.262304e+12,4070908800000,10,"Hastings-Ontario",2009-01-01,2009,501,"GC1GMB4","Marmora Mine Lookout",44.48152,-77.65875,2009-08-03,"Type.found_it","drdom12000","<p>A nice find on the way to the lookout. TFTC!</p>","Marmora Mine Lookout","https://www.geocaching.com/geocache/GC1GMB4_marmora-mine-lookout","Canada",134,6,2009-01-01,NA,2009-01-01
"878",500,"2009-10","Confirmed"," ","2009-10"," ","Ontario","Hastings County"," ","Canada",-27107481600000,-27107481600000,1.262304e+12,4070908800000,10,"Hastings-Ontario",2009-01-01,2009,501,"GC1GMB4","Marmora Mine Lookout",44.48152,-77.65875,2009-08-03,"Type.found_it","33buddy33","<p>Found with drdom</p>","Marmora Mine Lookout","https://www.geocaching.com/geocache/GC1GMB4_marmora-mine-lookout","Canada",134,6,2009-01-01,NA,2009-01-01
"879",500,"2009-10","Confirmed"," ","2009-10"," ","Ontario","Hastings County"," ","Canada",-27107481600000,-27107481600000,1.262304e+12,4070908800000,10,"Hastings-Ontario",2009-01-01,2009,501,"GC1GMB4","Marmora Mine Lookout",44.48152,-77.65875,2009-07-28,"Type.found_it","1971krinka","<p>Good Hide!</p>","Marmora Mine Lookout","https://www.geocaching.com/geocache/GC1GMB4_marmora-mine-lookout","Canada",134,6,2009-01-01,NA,2009-01-01
"880",500,"2009-10","Confirmed"," ","2009-10"," ","Ontario","Hastings County"," ","Canada",-27107481600000,-27107481600000,1.262304e+12,4070908800000,10,"Hastings-Ontario",2009-01-01,2009,501,"GC1GMB4","Marmora Mine Lookout",44.48152,-77.65875,2009-07-20,"Type.didnt_find_it","ccclavin","<p>Even 5 sets of eyes couldn't find it today.</p>
<p>[This entry was edited by ccclavin on Tuesday, July 28, 2009 at 7:44:34 AM.]</p>","Marmora Mine Lookout","https://www.geocaching.com/geocache/GC1GMB4_marmora-mine-lookout","Canada",134,6,2009-01-01,NA,2009-01-01
"881",500,"2009-10","Confirmed"," ","2009-10"," ","Ontario","Hastings County"," ","Canada",-27107481600000,-27107481600000,1.262304e+12,4070908800000,10,"Hastings-Ontario",2009-01-01,2009,501,"GC1GMB4","Marmora Mine Lookout",44.48152,-77.65875,2009-07-01,"Type.found_it","James & Isabelle","<p>Took quite a bit of searching. I was about ot give up when I spotted it. Good Hide. TFTC-SL</p>","Marmora Mine Lookout","https://www.geocaching.com/geocache/GC1GMB4_marmora-mine-lookout","Canada",134,6,2009-01-01,NA,2009-01-01
